610	Impressed about what we were taught and the way we were taught .	Impressed\O about\O what\B we\I were\I taught\I and\O the\O way\O we\O were\O taught\O .\O	Impressed\B about\O what\O we\O were\O taught\O and\O the\O way\O we\O were\O taught\O .\O
621	Impressed about what we were taught and the way we were taught .	Impressed\O about\O what\O we\O were\O taught\O and\O the\O way\B we\I were\I taught\I .\O	Impressed\B about\O what\O we\O were\O taught\O and\O the\O way\O we\O were\O taught\O .\O
630	Syllabus and lecture series was good . It is better if the lecturer can upload the slides to the moodle before the lecture .	Syllabus\O and\O lecture\B series\I was\O good\O .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\O to\O the\O moodle\O before\O the\O lecture\O .\O	Syllabus\O and\O lecture\O series\O was\O good\B .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\O to\O the\O moodle\O before\O the\O lecture\O .\O
641	Syllabus and lecture series was good . It is better if the lecturer can upload the slides to the moodle before the lecture .	Syllabus\B and\O lecture\O series\O was\O good\O .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\O to\O the\O moodle\O before\O the\O lecture\O .\O	Syllabus\O and\O lecture\O series\O was\O good\B .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\O to\O the\O moodle\O before\O the\O lecture\O .\O
652	Syllabus and lecture series was good . It is better if the lecturer can upload the slides to the moodle before the lecture .	Syllabus\O and\O lecture\O series\O was\O good\O .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\B to\O the\O moodle\O before\O the\O lecture\O .\O	Syllabus\O and\O lecture\O series\O was\O good\O .\O It\O is\O better\O if\O the\O lecturer\O can\O upload\O the\O slides\O to\O the\O moodle\O before\B the\I lecture\I .\O
660	Really learnt many things related to the subject and related to the industry . Module Textbook also gave many knowledge about the methodologies . Madam , I really enjoyed your teaching and your lectures very much . Lectures gave lots of knowledge , time to think how we can apply those things into our project and also gave confident to learn . Hope those things will be really helpful in my future . Thanks a lot for your valuable guidance . Wish you a great future for teach many more students .	Really\O learnt\O many\O things\O related\O to\O the\O subject\O and\O related\O to\O the\O industry\O .\O Module\B Textbook\I also\O gave\O many\O knowledge\O about\O the\O methodologies\O .\O Madam\O ,\O I\O really\O enjoyed\O your\O teaching\O and\O your\O lectures\O very\O much\O .\O Lectures\O gave\O lots\O of\O knowledge\O ,\O time\O to\O think\O how\O we\O can\O apply\O those\O things\O into\O our\O project\O and\O also\O gave\O confident\O to\O learn\O .\O Hope\O those\O things\O will\O be\O really\O helpful\O in\O my\O future\O .\O Thanks\O a\O lot\O for\O your\O valuable\O guidance\O .\O Wish\O you\O a\O great\O future\O for\O teach\O many\O more\O students\O .\O	Really\O learnt\O many\O things\O related\O to\O the\O subject\O and\O related\O to\O the\O industry\O .\O Module\O Textbook\O also\O gave\O many\B knowledge\O about\O the\O methodologies\O .\O Madam\O ,\O I\O really\O enjoyed\O your\O teaching\O and\O your\O lectures\O very\O much\O .\O Lectures\O gave\O lots\O of\O knowledge\O ,\O time\O to\O think\O how\O we\O can\O apply\O those\O things\O into\O our\O project\O and\O also\O gave\O confident\O to\O learn\O .\O Hope\O those\O things\O will\O be\O really\O helpful\O in\O my\O future\O .\O Thanks\O a\O lot\O for\O your\O valuable\O guidance\O .\O Wish\O you\O a\O great\O future\O for\O teach\O many\O more\O students\O .\O
672	Really learnt many things related to the subject and related to the industry . Module Textbook also gave many knowledge about the methodologies . Madam , I really enjoyed your teaching and your lectures very much . Lectures gave lots of knowledge , time to think how we can apply those things into our project and also gave confident to learn . Hope those things will be really helpful in my future . Thanks a lot for your valuable guidance . Wish you a great future for teach many more students .	Really\O learnt\O many\O things\O related\O to\O the\O subject\O and\O related\O to\O the\O industry\O .\O Module\O Textbook\O also\O gave\O many\O knowledge\O about\O the\O methodologies\O .\O Madam\O ,\O I\O really\O enjoyed\O your\O teaching\B and\O your\O lectures\O very\O much\O .\O Lectures\O gave\O lots\O of\O knowledge\O ,\O time\O to\O think\O how\O we\O can\O apply\O those\O things\O into\O our\O project\O and\O also\O gave\O confident\O to\O learn\O .\O Hope\O those\O things\O will\O be\O really\O helpful\O in\O my\O future\O .\O Thanks\O a\O lot\O for\O your\O valuable\O guidance\O .\O Wish\O you\O a\O great\O future\O for\O teach\O many\O more\O students\O .\O	Really\O learnt\O many\O things\O related\O to\O the\O subject\O and\O related\O to\O the\O industry\O .\O Module\O Textbook\O also\O gave\O many\O knowledge\O about\O the\O methodologies\O .\O Madam\O ,\O I\O really\O enjoyed\B your\O teaching\O and\O your\O lectures\O very\O much\O .\O Lectures\O gave\O lots\O of\O knowledge\O ,\O time\O to\O think\O how\O we\O can\O apply\O those\O things\O into\O our\O project\O and\O also\O gave\O confident\O to\O learn\O .\O Hope\O those\O things\O will\O be\O really\O helpful\O in\O my\O future\O .\O Thanks\O a\O lot\O for\O your\O valuable\O guidance\O .\O Wish\O you\O a\O great\O future\O for\O teach\O many\O more\O students\O .\O
681	Good . Looked into students individually	Good\O .\O Looked\B into\I students\I individually\O	Good\O .\O Looked\O into\O students\O individually\B
690	more exercise helps to learn well .	more\B exercise\I helps\O to\O learn\O well\O .\O	more\O exercise\O helps\O to\O learn\O well\B .\O
700	It is better if the codes of design pattern were given at least within the week of discussed .	It\O is\O better\O if\O the\O codes\B of\I design\I pattern\I were\O given\O at\O least\O within\O the\O week\O of\O discussed\O .\O	It\O is\O better\O if\O the\O codes\O of\O design\O pattern\O were\O given\B at\O least\O within\O the\O week\O of\O discussed\O .\O
710	I like the way you teach to us , it is best ! You did a great job madam ! The only negative thing is we did n't get enough time to work more on design patterns .	I\O like\O the\O way\B you\I teach\I to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O	I\O like\B the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O
721	I like the way you teach to us , it is best ! You did a great job madam ! The only negative thing is we did n't get enough time to work more on design patterns .	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\B is\O best\O !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\B !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O
732	I like the way you teach to us , it is best ! You did a great job madam ! The only negative thing is we did n't get enough time to work more on design patterns .	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\O job\O madam\B !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\B job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\O to\O work\O more\O on\O design\O patterns\O .\O
743	I like the way you teach to us , it is best ! You did a great job madam ! The only negative thing is we did n't get enough time to work more on design patterns .	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\O n't\O get\O enough\O time\B to\I work\I more\O on\O design\O patterns\O .\O	I\O like\O the\O way\O you\O teach\O to\O us\O ,\O it\O is\O best\O !\O You\O did\O a\O great\O job\O madam\O !\O The\O only\O negative\O thing\O is\O we\O did\B n't\I get\I enough\I time\O to\O work\O more\O on\O design\O patterns\O .\O
750	THANK YOU MADAM	THANK\O YOU\O MADAM\B	THANK\B YOU\O MADAM\O
762	I missed one lecture that was conducted by you . When you said that this will be the my last lecture , I felt that why I missed that lecture . Because your lectures were great . Hope you will do some modules in future . Thank you .	I\O missed\O one\O lecture\O that\O was\O conducted\O by\O you\O .\O When\O you\O said\O that\O this\O will\O be\O the\O my\O last\O lecture\O ,\O I\O felt\O that\O why\O I\O missed\O that\O lecture\O .\O Because\O your\O lectures\O were\O great\O .\O Hope\O you\O will\O do\O some\O modules\O in\O future\O .\O Thank\O you\B .\O	I\O missed\O one\O lecture\O that\O was\O conducted\O by\O you\O .\O When\O you\O said\O that\O this\O will\O be\O the\O my\O last\O lecture\O ,\O I\O felt\O that\O why\O I\O missed\O that\O lecture\O .\O Because\O your\O lectures\O were\O great\O .\O Hope\O you\O will\O do\O some\O modules\O in\O future\O .\O Thank\B you\O .\O
770	Excellent course	Excellent\O course\B	Excellent\B course\O
780	We did n't do any practicals in the allocated time slots . I know we have to study some thing in order to design some thin.g On that time i feel arranging some tutorials and do some examples in uml diagrams and giving initial idea about implementing the deign . it will be easier when its comes to design the projects .	We\O did\O n't\O do\O any\O practicals\B in\O the\O allocated\O time\O slots\O .\O I\O know\O we\O have\O to\O study\O some\O thing\O in\O order\O to\O design\O some\O thin.g\O On\O that\O time\O i\O feel\O arranging\O some\O tutorials\O and\O do\O some\O examples\O in\O uml\O diagrams\O and\O giving\O initial\O idea\O about\O implementing\O the\O deign\O .\O it\O will\O be\O easier\O when\O its\O comes\O to\O design\O the\O projects\O .\O	We\O did\B n't\I do\I any\O practicals\O in\O the\O allocated\O time\O slots\O .\O I\O know\O we\O have\O to\O study\O some\O thing\O in\O order\O to\O design\O some\O thin.g\O On\O that\O time\O i\O feel\O arranging\O some\O tutorials\O and\O do\O some\O examples\O in\O uml\O diagrams\O and\O giving\O initial\O idea\O about\O implementing\O the\O deign\O .\O it\O will\O be\O easier\O when\O its\O comes\O to\O design\O the\O projects\O .\O
791	We did n't do any practicals in the allocated time slots . I know we have to study some thing in order to design some thin.g On that time i feel arranging some tutorials and do some examples in uml diagrams and giving initial idea about implementing the deign . it will be easier when its comes to design the projects .	We\O did\O n't\O do\O any\O practicals\O in\O the\O allocated\O time\O slots\O .\O I\O know\O we\O have\O to\O study\O some\O thing\O in\O order\O to\O design\O some\O thin.g\O On\O that\O time\O i\O feel\O arranging\O some\O tutorials\B and\O do\O some\O examples\O in\O uml\O diagrams\O and\O giving\O initial\O idea\O about\O implementing\O the\O deign\O .\O it\O will\O be\O easier\O when\O its\O comes\O to\O design\O the\O projects\O .\O	We\O did\O n't\O do\O any\O practicals\O in\O the\O allocated\O time\O slots\O .\O I\O know\O we\O have\O to\O study\O some\O thing\O in\O order\O to\O design\O some\O thin.g\O On\O that\O time\O i\O feel\O arranging\B some\O tutorials\O and\O do\O some\O examples\O in\O uml\O diagrams\O and\O giving\O initial\O idea\O about\O implementing\O the\O deign\O .\O it\O will\O be\O easier\O when\O its\O comes\O to\O design\O the\O projects\O .\O
